title,date,quote_text,status,url
É falso que Flordelis ganha 255 salários mínimos por ter adotado 51 crianças,"26 de junho de 2019, 18h04",Olha o motivo porque a deputada Flordelis adotou mais de 50 crianças e todas maiores de 12 anos....5 salários pra casa uma das 51 crianças. Entenderam o aparelhamento da esquerda?? Tirem suas conclusões.,FALSO,https://aosfatos.org/noticias/e-falso-que-flordelis-ganha-255-salarios-minimos-por-ter-adotado-51-criancas/
"Em plano de governo, Bolsonaro subestima número de mortes causadas por policiais","23 de agosto de 2018, 11h05","[Em 2016,] Apenas 2% de mortes violentas no Brasil estiveram associadas com ações policiais.",FALSO,https://aosfatos.org/noticias/bolsonaro-subestima-numero-de-mortes-causadas-por-policiais-em-seu-plano-de-governo/
"Em plano de governo, Bolsonaro subestima número de mortes causadas por policiais","23 de agosto de 2018, 11h05","A verdade é que o número de homicídios no Brasil passou a crescer de forma consistente a partir do 1º Foro de SP, no início dos anos 1990.",FALSO,https://aosfatos.org/noticias/bolsonaro-subestima-numero-de-mortes-causadas-por-policiais-em-seu-plano-de-governo/
"Em plano de governo, Bolsonaro subestima número de mortes causadas por policiais","23 de agosto de 2018, 11h05","Epidemia de crack, introduzida no Brasil pelas filiais das Farc.",FALSO,https://aosfatos.org/noticias/bolsonaro-subestima-numero-de-mortes-causadas-por-policiais-em-seu-plano-de-governo/
"Em plano de governo, Bolsonaro subestima número de mortes causadas por policiais","23 de agosto de 2018, 11h05","De 2012 a 2016, o custo total da União com as dezoito empresas dependentes do governo federal foi de R$ 122,31 bilhões. O retorno, nesse mesmo período, foi de R$ 89,35 bilhões, 73% do total gasto.",FALSO,https://aosfatos.org/noticias/bolsonaro-subestima-numero-de-mortes-causadas-por-policiais-em-seu-plano-de-governo/
"Em plano de governo, Bolsonaro subestima número de mortes causadas por policiais","23 de agosto de 2018, 11h05","Está previsto pelo atual governo que, para 2019, o Brasil terá déficit primário de R$ 139 bilhões.",FALSO,https://aosfatos.org/noticias/bolsonaro-subestima-numero-de-mortes-causadas-por-policiais-em-seu-plano-de-governo/
"Em plano de governo, Bolsonaro subestima número de mortes causadas por policiais","23 de agosto de 2018, 11h05","[Em 2019,] o valor das renúncias tributárias é de R$ 303,5 bilhões (19% da arrecadação).",FALSO,https://aosfatos.org/noticias/bolsonaro-subestima-numero-de-mortes-causadas-por-policiais-em-seu-plano-de-governo/
"Mesmo com rombo, governo quebra promessa de cortar cargos","17 de agosto de 2017, 10h30","A meta física é a redução de 4.000 postos. — Romero Jucá, ex-ministro do Planejamento",FALSO,https://aosfatos.org/noticias/mesmo-com-rombo-governo-quebra-promessa-de-cortar-cargos/
"Rede lança movimento por ficha limpa, mas não menciona suas pendências na Justiça","4 de setembro de 2017, 17h30","No Brasil, 26 partidos estão envolvidos em escândalos. A Rede não faz parte dessa lista.",EXAGERADO,https://aosfatos.org/noticias/rede-lanca-movimento-por-ficha-limpa-mas-nao-menciona-suas-pendencias-na-justica/
"Rede lança movimento por ficha limpa, mas não menciona suas pendências na Justiça","4 de setembro de 2017, 17h30",Só 10% dos congressistas são mulheres.,EXAGERADO,https://aosfatos.org/noticias/rede-lanca-movimento-por-ficha-limpa-mas-nao-menciona-suas-pendencias-na-justica/
"Rede lança movimento por ficha limpa, mas não menciona suas pendências na Justiça","4 de setembro de 2017, 17h30",Foi a Rede e o PSOL que pediram a cassação de Eduardo Cunha enquanto os outros partidos grandes ficaram quietinhos de novo.,EXAGERADO,https://aosfatos.org/noticias/rede-lanca-movimento-por-ficha-limpa-mas-nao-menciona-suas-pendencias-na-justica/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",Voltamos a gerar empregos.,IMPRECISO,https://aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",Recobramos a capacidade do Estado de levar adiante políticas sociais indispensáveis em um país como o nosso.,IMPRECISO,https://aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",A energia limpa e renovável no Brasil representa mais de 40% da nossa matriz energética: três vezes a média mundial.,IMPRECISO,https://aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30","O desmatamento é questão que nos preocupa, especialmente na Amazônia. Nessa questão temos concentrado atenção e recursos.",IMPRECISO,https://aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",Pois trago a boa notícia de que os primeiros dados disponíveis para o último ano já indicam diminuição de mais de 20% do desmatamento naquela região. Retomamos o bom caminho e nesse caminho persistiremos.,IMPRECISO,https://aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",Estamos resgatando o equilíbrio fiscal.,IMPRECISO,https://aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Nos governos do PT, o Brasil mais que dobrou o número de vagas nas universidades e quadruplicou o número de escolas técnicas. — Programa do PT",IMPRECISO,https://aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Diferente de outros políticos, Lula não enriqueceu. — Programa do PT",IMPRECISO,https://aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Nos governos do PT, o Brasil reduziu o desmatamento da Amazônia em 79%. — Programa do PT",IMPRECISO,https://aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Nós, mulheres do PSDB, estamos organizadas em todo o país, garantindo os nossos espaços. — Programa do PSDB",IMPRECISO,https://aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","O Brasil sofre com a violência, mas em São Paulo os índices caem a cada ano. Hoje, temos três vezes menos homicídios que a média do Brasil. — Programa do PSDB",IMPRECISO,https://aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Ampliamos rapidamente o número de crianças acolhidas nas creches e, nesse ritmo, vamos zerar essa fila muito em breve. — Programa do PSDB",IMPRECISO,https://aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30","[A denúncia é ] Baseada exclusivamente em 45 delações premiadas. — Daniel Gerber, advogado de defesa de Eliseu Padilha",FALSO,https://aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30",Janot anulou as delações [da JBS e do doleiro Lúcio Funaro] porque eles [os delatores] mentiram. — deputado Mauro Pereira (PMDB-RS),FALSO,https://aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30",[O governo Temer] Entregou o petróleo brasileiro às multinacionais. — deputado Carlos Zarattini (PT-SP),FALSO,https://aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30","Quando o avião do sr. Joesley Batista foi emprestado para Temer viajar nas férias, ele foi aceito. — deputado Julio Delgado (PSB-MG)",FALSO,https://aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30",As análises do Banco Central já apontam para crescimento [do PIB] de 1% neste ano e 3% em 2018. — deputado Cleber Verde (PRB-MA),FALSO,https://aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30","[Na denúncia, há] pelo menos R$ 587 milhões auferidos pela quadrilha. — deputado Alessandro Molon (Rede-RJ)",FALSO,https://aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30","Nesta denúncia, quem não está preso, está no Palácio do Planalto. — deputado Rubens Pereira Jr. (PC do B-MA)",FALSO,https://aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30","O relatório não tem a rubrica da bancada do PSDB. Ela tem a rubrica do PSC, que deu acolhida ao nobre relator Bonifácio de Andrada. [...] No PSDB o relatório não seria vencedor. — deputado Ricardo Tripoli (PSDB-SP)",FALSO,https://aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
"Em pronunciamento após denúncia, Temer infla cenário econômico","26 de outubro de 2017, 17h30",A economia voltou a crescer.,VERDADEIRO,https://aosfatos.org/noticias/em-pronunciamento-apos-denuncia-temer-infla-cenario-economico/
"Em pronunciamento após denúncia, Temer infla cenário econômico","26 de outubro de 2017, 17h30",Estamos reencontrando os empregos.,VERDADEIRO,https://aosfatos.org/noticias/em-pronunciamento-apos-denuncia-temer-infla-cenario-economico/
"Em pronunciamento após denúncia, Temer infla cenário econômico","26 de outubro de 2017, 17h30",Os investimentos estão voltando.,VERDADEIRO,https://aosfatos.org/noticias/em-pronunciamento-apos-denuncia-temer-infla-cenario-economico/
"Em pronunciamento após denúncia, Temer infla cenário econômico","26 de outubro de 2017, 17h30",Estamos consolidando avanços na educação e na saúde.,VERDADEIRO,https://aosfatos.org/noticias/em-pronunciamento-apos-denuncia-temer-infla-cenario-economico/
"Em pronunciamento após denúncia, Temer infla cenário econômico","26 de outubro de 2017, 17h30",Os programas sociais continuam e serão sempre minha prioridade.,VERDADEIRO,https://aosfatos.org/noticias/em-pronunciamento-apos-denuncia-temer-infla-cenario-economico/
"Em pronunciamento após denúncia, Temer infla cenário econômico","26 de outubro de 2017, 17h30",A indústria vem reagindo bem.,VERDADEIRO,https://aosfatos.org/noticias/em-pronunciamento-apos-denuncia-temer-infla-cenario-economico/
"Em pronunciamento após denúncia, Temer infla cenário econômico","26 de outubro de 2017, 17h30",O comércio e os serviços retomam níveis bem melhores.,VERDADEIRO,https://aosfatos.org/noticias/em-pronunciamento-apos-denuncia-temer-infla-cenario-economico/
"Em pronunciamento após denúncia, Temer infla cenário econômico","26 de outubro de 2017, 17h30",O crescimento é certo e seguro.,VERDADEIRO,https://aosfatos.org/noticias/em-pronunciamento-apos-denuncia-temer-infla-cenario-economico/
O que o Planalto não diz em sua nova peça publicitária,"8 de novembro de 2017, 02h00","Fizemos do limão, limonada. A economia melhorou. Os empregos voltaram. Estamos de volta ao jogo. ",,https://aosfatos.org/noticias/o-que-o-planalto-nao-diz-em-sua-nova-peca-publicitaria/
O que o Planalto não diz em sua nova peça publicitária,"8 de novembro de 2017, 02h00",2015. A inflação estava em dois dígitos.,VERDADEIRO,https://aosfatos.org/noticias/o-que-o-planalto-nao-diz-em-sua-nova-peca-publicitaria/
O que o Planalto não diz em sua nova peça publicitária,"8 de novembro de 2017, 02h00","A Petrobras havia sido saqueada, roubada, destruída.",VERDADEIRO,https://aosfatos.org/noticias/o-que-o-planalto-nao-diz-em-sua-nova-peca-publicitaria/
O que o Planalto não diz em sua nova peça publicitária,"8 de novembro de 2017, 02h00",O desemprego era crescente.,VERDADEIRO,https://aosfatos.org/noticias/o-que-o-planalto-nao-diz-em-sua-nova-peca-publicitaria/
O que o Planalto não diz em sua nova peça publicitária,"8 de novembro de 2017, 02h00","E a taxa de juros estava em 14,25%.",VERDADEIRO,https://aosfatos.org/noticias/o-que-o-planalto-nao-diz-em-sua-nova-peca-publicitaria/
O que o Planalto não diz em sua nova peça publicitária,"8 de novembro de 2017, 02h00",Viramos esse jogo.,VERDADEIRO,https://aosfatos.org/noticias/o-que-o-planalto-nao-diz-em-sua-nova-peca-publicitaria/
Aos Fatos amplia equipes editorial e de tecnologia para 2018,"4 de dezembro de 2017, 12h00",Conheça nossa equipe em detalhes.,,https://aosfatos.org/noticias/aos-fatos-amplia-equipes-editorial-e-de-tecnologia-para-2018/
Projeto que criminaliza qualquer tipo de aborto tem contradições e exageros,"8 de dezembro de 2017, 01h00","Ressalta, o referido autor, a importância superior do procedimento legislativo, legitimado por todas as suas fases como audiências, apresentação de emendas, debates, repetidas votações nas Comissões e no Plenário, sem contar a maior proximidade ou conexão com a comunidade, com o povo, enfim.",CONTRADITÓRIO,https://aosfatos.org/noticias/projeto-que-criminaliza-qualquer-tipo-de-aborto-tem-contradicoes-e-exageros/
Projeto que criminaliza qualquer tipo de aborto tem contradições e exageros,"8 de dezembro de 2017, 01h00","Defendeu o palestrante, portanto, que devemos promover o pluralismo efetivo, dando oportunidade para todos se manifestarem, inclusive àqueles que não concordam com o aborto, num debate democrático e racional, e não, como ocorre, descartando de imediato aqueles argumentos de ordem religiosa, sem considerar que os mesmos convergem, em suas conclusões, com outros argumentos de natureza científica, filosófica e sociológica.",CONTRADITÓRIO,https://aosfatos.org/noticias/projeto-que-criminaliza-qualquer-tipo-de-aborto-tem-contradicoes-e-exageros/
Projeto que criminaliza qualquer tipo de aborto tem contradições e exageros,"8 de dezembro de 2017, 01h00","Podemos afirmar que em um futuro não muito distante será possível proteger e desenvolver a vida humana fora do útero materno já a partir da própria concepção ou de um momento bem vizinho a ela, a demonstrar, com isso, que há uma vida humana a ser considerada em si mesma no seio materno já a partir desse momento.",CONTRADITÓRIO,https://aosfatos.org/noticias/projeto-que-criminaliza-qualquer-tipo-de-aborto-tem-contradicoes-e-exageros/
Projeto que criminaliza qualquer tipo de aborto tem contradições e exageros,"8 de dezembro de 2017, 01h00","Lembrou, a esse propósito, que a superação das desavenças raciais nos USA, por exemplo, e ao contrário do que normalmente se apregoa, se deu não em função de decisões judiciais, mas pela edição do “Civil Rights Act”, de 1964, proposto pelo então presidente Lyndon Johnson e acolhido pelo Congresso.",CONTRADITÓRIO,https://aosfatos.org/noticias/projeto-que-criminaliza-qualquer-tipo-de-aborto-tem-contradicoes-e-exageros/
"Após condenação, Lula comenta sua trajetória com contradições","26 de janeiro de 2018, 02h00",Eu até já nem queria mais fazer política. [...] Essa provocação me deu uma coceirinha e eu agora quero ser candidato à Presidência da República.,CONTRADITÓRIO,https://aosfatos.org/noticias/apos-condenacao-lula-comenta-trajetoria-com-contradicoes/
"Após condenação, Lula comenta sua trajetória com contradições","26 de janeiro de 2018, 02h00","O Fies, que foi uma revolução nesse país, está acabando.",CONTRADITÓRIO,https://aosfatos.org/noticias/apos-condenacao-lula-comenta-trajetoria-com-contradicoes/
"Após condenação, Lula comenta sua trajetória com contradições","26 de janeiro de 2018, 02h00",O Prouni está diminuindo.,CONTRADITÓRIO,https://aosfatos.org/noticias/apos-condenacao-lula-comenta-trajetoria-com-contradicoes/
"Após condenação, Lula comenta sua trajetória com contradições","26 de janeiro de 2018, 02h00",A massa salarial está diminuindo.,CONTRADITÓRIO,https://aosfatos.org/noticias/apos-condenacao-lula-comenta-trajetoria-com-contradicoes/
"Após condenação, Lula comenta sua trajetória com contradições","26 de janeiro de 2018, 02h00",Um presidente sem diploma universitário vai passar para a história como o presidente que mais fez universidade no país.,,https://aosfatos.org/noticias/apos-condenacao-lula-comenta-trajetoria-com-contradicoes/
"Ao lado de Silvio Santos, Temer defende reforma da Previdência com dados incorretos","30 de janeiro de 2018, 03h30","Este projeto de Previdência não alcança os mais pobres, aqueles que ganham um, dois, três salários mínimos.",EXAGERADO,https://aosfatos.org/noticias/ao-lado-de-silvio-santos-temer-defende-reforma-da-previdencia-com-dados-incorretos/
"Ao lado de Silvio Santos, Temer defende reforma da Previdência com dados incorretos","30 de janeiro de 2018, 03h30","Pega o caso do sujeito, Silvio, que só se aposenta aos 65 anos porque ele começa a contribuir. De repente, ele para a contribuição e daí ele não consegue fazer os 35 anos de contribuição. Então ele se aposenta aos 65 anos. Nós diminuímos isso para 15 anos. Ou seja, quem hoje ganha até um salário mínimo, por exemplo, ele pode se aposentar com 55, 56, 57 anos.",EXAGERADO,https://aosfatos.org/noticias/ao-lado-de-silvio-santos-temer-defende-reforma-da-previdencia-com-dados-incorretos/
"Ao lado de Silvio Santos, Temer defende reforma da Previdência com dados incorretos","30 de janeiro de 2018, 03h30","Hoje, Silvio, a dívida previdenciária é de R$ 189 bilhões. No ano que vem, R$ 220 bilhões.",EXAGERADO,https://aosfatos.org/noticias/ao-lado-de-silvio-santos-temer-defende-reforma-da-previdencia-com-dados-incorretos/
"Ao lado de Silvio Santos, Temer defende reforma da Previdência com dados incorretos","30 de janeiro de 2018, 03h30","A dívida previdenciária é tão grande, tão expressiva que lá [na Grécia e em Portugal] foi preciso cortar 30%, 40% dos vencimentos dos funcionários públicos.",EXAGERADO,https://aosfatos.org/noticias/ao-lado-de-silvio-santos-temer-defende-reforma-da-previdencia-com-dados-incorretos/
Alvaro Dias usa dados errados ao falar de foro privilegiado e gastos com presos e estudantes,"26 de fevereiro de 2018, 18h30","Um preso no Brasil custa R$ 2,4 mil por mês e um estudante do ensino médio custa R$ 2,2 mil por ano.",INSUSTENTÁVEL,https://aosfatos.org/noticias/alvaro-dias-usa-dados-errados-ao-falar-de-foro-privilegiado-e-gastos-com-presos-e-estudantes/
Alvaro Dias usa dados errados ao falar de foro privilegiado e gastos com presos e estudantes,"26 de fevereiro de 2018, 18h30",Poucos países do mundo ainda mantêm o foro privilegiado.,INSUSTENTÁVEL,https://aosfatos.org/noticias/alvaro-dias-usa-dados-errados-ao-falar-de-foro-privilegiado-e-gastos-com-presos-e-estudantes/
"Escassos, recursos federais para segurança pública do Rio caem 41% em dois anos","27 de fevereiro de 2018, 15h55",Veja a íntegra dos repasses federais aos estados desde 2014,,https://aosfatos.org/noticias/escassos-recursos-federais-para-seguranca-publica-caem-41-em-dois-anos/
PT não defende estatizar rádios e emissoras de TV religiosas,"29 de agosto de 2018, 17h59","PT defende estatização da Canção Nova, TV Aparecida e outras emissoras religiosas",DISTORCIDO,https://aosfatos.org/noticias/pt-nao-defende-estatizar-radios-e-emissoras-de-tv-religiosas/
Imagens que mostram capa e conteúdo do chamado 'kit gay' são falsas,"31 de agosto de 2018, 19h57",Saiba mais sobre o KIT GAY: você quer isto para seus filhos? [FOTOS/VÍDEOS],FALSO,https://aosfatos.org/noticias/imagens-que-mostram-capa-e-conteudo-do-chamado-kit-gay-sao-falsas/
UFRJ ainda não recebeu R$ 21 mi do BNDES para restaurar Museu Nacional; post distorce informação,"3 de setembro de 2018, 15h33","O mais irônico é que a UFRJ recebeu uma grana forte do BNDES em junho para restaurar o museu. Agora, pergunta à UFRJ para onde essa grana foi. Vai, pergunta.",DISTORCIDO,https://aosfatos.org/noticias/ufrj-ainda-nao-recebeu-r-21-milhoes-do-bndes-para-restaurar-museu-nacional-post-no-facebook-distorce-informacao/
ONU não disse que levar crianças à igreja é violação dos direitos humanos,"3 de setembro de 2018, 20h55",ONU afirma que levar crianças à igreja é 'violação dos direitos humanos',FALSO,https://aosfatos.org/noticias/onu-nao-disse-que-levar-criancas-igreja-e-violacao-dos-direitos-humanos/
"Contra Haddad, sites omitem e distorcem fatos sobre auditoria do TCU no Fies","12 de setembro de 2018, 17h17","Mutreta bilionária no Fies teve participação dos réus Haddad, Mercadante, Dilma entre outros",DISTORCIDO,https://aosfatos.org/noticias/contra-haddad-sites-omitem-e-distorcem-fatos-sobre-auditoria-do-tcu-no-fies/
TSE não entregou códigos de segurança das urnas a venezuelanos; licitação citada sequer ocorreu,"18 de setembro de 2018, 17h57",TSE entregou códigos de segurança das urnas eletrônicas para a Venezuela e negou acesso para auditores brasileiros,DISTORCIDO,https://aosfatos.org/noticias/tse-nao-entregou-codigos-de-seguranca-das-urnas-venezuelanos-licitacao-citada-sequer-ocorreu/
Declaração de Cid Gomes é tirada de contexto e atribuída a Fernando Haddad,"21 de setembro de 2018, 14h15","100% ABSURDO! Olha a visão do candidato de LulaLadrão (Malddad), o cara que vocês irão votar a pedido do LulaLadrão, a mesma coisa de Dilma e Temer, ou talvez pior ainda!",DISTORCIDO,https://aosfatos.org/noticias/declaracao-de-cid-gomes-e-tirada-de-contexto-e-atribuida-fernando-haddad/
Delegado que investiga facada não criticou Bolsonaro no Facebook,"27 de setembro de 2018, 16h09",Delegado que investiga atentado contra Bolsonaro é petista declarado e já trabalhou para Pimentel,DISTORCIDO,https://aosfatos.org/noticias/delegado-que-investiga-facada-nao-criticou-bolsonaro-no-facebook/
Imagem viral distorce comentário de Ciro sobre Patrícia Pillar em 2002,"6 de outubro de 2018, 17h08","""Mulher tem é que calar a boca e não dar um pio. Pois o único papel da minha mulher é o de dormir comigo"" - Ciro Gomes",DISTORCIDO,https://aosfatos.org/noticias/imagem-viral-distorce-comentario-de-ciro-sobre-patricia-pillar-em-2002/
"Vídeo em que Haddad diz que 'a eleição acabou' é de 2016, não de agora","8 de outubro de 2018, 17h10","Haddad diz que a eleição já acabou, agora pede dinheiro para os eleitores.",DISTORCIDO,https://aosfatos.org/noticias/video-em-que-haddad-diz-que-eleicao-acabou-e-de-2016-quando-ele-perdeu-reeleicao-em-sp/
Imagem distorce promessas de Bolsonaro sobre creches,"25 de outubro de 2018, 13h15","Se eu ganhar, eu acabo com esse negócio de creche comunitária. O Estado não tem obrigação de olhar os filhos dos outros. Isso é obrigação dos pais. (Dep. Jair Bolsonaro)",DISTORCIDO,https://aosfatos.org/noticias/imagem-distorce-promessas-de-bolsonaro-sobre-creches/
O que é fato e ficção no discurso de Ciro Gomes ao oficializar candidatura,"23 de julho de 2018, 18h10","Milhares de mulheres hoje têm o exame de mamografia feito, anotados nódulos, que podem ser benignos ou cancerosos, e esperam até três anos com esse terror para fazer uma punção ou biópsia.",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-e-ficcao-no-discurso-de-ciro-gomes-ao-oficializar-candidatura/
O que é fato e ficção no discurso de Ciro Gomes ao oficializar candidatura,"23 de julho de 2018, 18h10","Em 1980, 1/3 da riqueza brasileira vinha da indústria de transformação. Hoje, apenas 11%.",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-e-ficcao-no-discurso-de-ciro-gomes-ao-oficializar-candidatura/
O que é fato e ficção no discurso de Ciro Gomes ao oficializar candidatura,"23 de julho de 2018, 18h10","Sabem quantos brasileiros, meus irmãos e minhas irmãs, estão hoje sofrendo a humilhação de terem seus nomes sujos no SPC e Serasa? 63 milhões de brasileiros.",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-e-ficcao-no-discurso-de-ciro-gomes-ao-oficializar-candidatura/
O que é fato e ficção no discurso de Ciro Gomes ao oficializar candidatura,"23 de julho de 2018, 18h10","No Ceará, um dos estados mais pobres do Brasil, já temos 77 das 100 melhores escolas básicas do Brasil.",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-e-ficcao-no-discurso-de-ciro-gomes-ao-oficializar-candidatura/
O que é fato e ficção no discurso de Ciro Gomes ao oficializar candidatura,"23 de julho de 2018, 18h10","Essa falta de oportunidade já empurrou outros 32 milhões de brasileiros, homens e mulheres de carne e osso, para a informalidade.",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-e-ficcao-no-discurso-de-ciro-gomes-ao-oficializar-candidatura/
"Vírus zika não foi criado pelos Rockefeller, não tem patente e não gera lucro com vacinas","26 de julho de 2018, 12h00","O zika vírus foi criado e patenteado pela família Rockefeller e seu objetivo é matar milhões de pessoas, além de lucrar com a venda de vacinas.",,https://aosfatos.org/noticias/virus-zika-nao-foi-criado-pelos-rockefeller-nao-tem-patente-e-nao-gera-lucro-com-vacinas/
Bolsonaro não foi citado como 'próximo presidente' no Programa Silvio Santos,"22 de agosto de 2018, 15h51","Programa Silvio Santos sugere que Bolsonaro é “próximo presidente”, “vai salvar o Brasil” e “não é corrupto”",FALSO,https://aosfatos.org/noticias/bolsonaro-nao-foi-citado-como-proximo-presidente-no-programa-silvio-santos/
Plano de governo da chapa petista erra dados sobre Bolsa Família e cotas no ensino superior,"24 de agosto de 2018, 16h36","Em 2015, mais de 13,7 milhões de famílias recebiam o Bolsa Família, mas o governo golpista de Temer e PSDB têm ameaçado o programa. Em 2017, mais de 326 mil domicílios deixaram de receber o benefício.",FALSO,https://aosfatos.org/noticias/plano-de-governo-da-chapa-petista-erra-dados-sobre-bolsa-familia-e-expansao-do-ensino-superior/
Plano de governo da chapa petista erra dados sobre Bolsa Família e cotas no ensino superior,"24 de agosto de 2018, 16h36",[A Lei das Cotas aumentou] em 286% a presença de estudantes negros nas universidades brasileiras.,FALSO,https://aosfatos.org/noticias/plano-de-governo-da-chapa-petista-erra-dados-sobre-bolsa-familia-e-expansao-do-ensino-superior/
Plano de governo da chapa petista erra dados sobre Bolsa Família e cotas no ensino superior,"24 de agosto de 2018, 16h36","As matrículas na educação superior saltaram de 3,4 milhões em 2002 para 8,1 milhão em 2015.",FALSO,https://aosfatos.org/noticias/plano-de-governo-da-chapa-petista-erra-dados-sobre-bolsa-familia-e-expansao-do-ensino-superior/
Plano de governo da chapa petista erra dados sobre Bolsa Família e cotas no ensino superior,"24 de agosto de 2018, 16h36","Enquanto nos EUA se consome 2,6 kg/ha/ano de agrotóxicos, aqui, se consome 6,1 kg/ha/ano",FALSO,https://aosfatos.org/noticias/plano-de-governo-da-chapa-petista-erra-dados-sobre-bolsa-familia-e-expansao-do-ensino-superior/
Plano de governo da chapa petista erra dados sobre Bolsa Família e cotas no ensino superior,"24 de agosto de 2018, 16h36",22% da população (...) paga por planos [de saúde] coletivos e individuais.,FALSO,https://aosfatos.org/noticias/plano-de-governo-da-chapa-petista-erra-dados-sobre-bolsa-familia-e-expansao-do-ensino-superior/
Marina erra dados sobre competitividade e emprego em programa de governo,"28 de agosto de 2018, 07h11","… nos últimos oito anos, o Brasil caiu 17 posições no Global Innovation Index...",FALSO,https://aosfatos.org/noticias/marina-erra-dados-sobre-competitividade-e-emprego-em-programa-de-governo/
Marina erra dados sobre competitividade e emprego em programa de governo,"28 de agosto de 2018, 07h11","Em 2017, o país empregou 1,7 milhão de trabalhadores direta e indiretamente na geração de energias renováveis...",FALSO,https://aosfatos.org/noticias/marina-erra-dados-sobre-competitividade-e-emprego-em-programa-de-governo/
Marina erra dados sobre competitividade e emprego em programa de governo,"28 de agosto de 2018, 07h11",… com destaque para 795 mil empregos na área de biocombustíveis.,FALSO,https://aosfatos.org/noticias/marina-erra-dados-sobre-competitividade-e-emprego-em-programa-de-governo/
Marina erra dados sobre competitividade e emprego em programa de governo,"28 de agosto de 2018, 07h11",Hoje o Brasil é o líder mundial no ranking em transtornos de ansiedade...,FALSO,https://aosfatos.org/noticias/marina-erra-dados-sobre-competitividade-e-emprego-em-programa-de-governo/
